Division;Polling Place;ALP TPP Vote;ALP TPP Pc;ALP Swing;Coalition TPP Vote;Coalition Party;TPP Exhausted;Informal Vote
Grey;Napperby;190;42.70;-7.71;255;LP;3;11
Grey;North Shields;68;19.88;-7.21;274;LP;2;8
Grey;Orroroo;77;13.87;-1.81;478;LP;2;13
Grey;Peterborough;589;47.73;-7.07;645;LP;9;49
Grey;Pirie South;970;57.57;-7.91;715;LP;7;79
Grey;Poochera;6;4.51;-1.04;127;LP;0;2
Grey;Port Augusta;462;52.86;-13.62;412;LP;7;37
Grey;Port Augusta West;1117;57.16;-9.96;837;LP;17;77
Grey;Port Broughton;303;29.82;2.99;713;LP;1;31
Grey;Port Germein;111;39.64;-6.34;169;LP;2;13
Grey;Port Kenny;32;20.25;0.03;126;LP;0;3
Grey;Port Lincoln;991;30.81;-4.45;2226;LP;9;120
Grey;Port Lincoln Central;401;23.45;-5.05;1309;LP;7;37
Grey;Port Lincoln South;594;48.06;-3.29;642;LP;3;91
Grey;Port Neill;47;19.75;-1.74;191;LP;2;12
Grey;Port Pirie West;1612;63.12;-10.77;942;LP;10;133
Grey;Prison Mobile Team 1;16;100.00;;0;LP;0;0
Grey;Prison Mobile Team 2;4;80.00;;1;LP;0;0
Grey;Quorn;241;31.50;-6.41;524;LP;1;31
Grey;Redhill;30;14.85;-7.63;172;LP;0;4
Grey;Remote Mobile Team 1;627;74.82;;211;LP;0;17
Grey;Remote Mobile Team 2;97;40.42;;143;LP;0;7
Grey;Remote Mobile Team 3;19;40.43;-6.35;28;LP;0;0
Grey;Remote Mobile Team 4;20;22.73;;68;LP;0;4
Grey;Risdon Park East;1200;51.15;-7.41;1146;LP;7;82
Grey;Risdon Park South;785;56.39;-7.50;607;LP;5;52
Grey;Roxby Downs;398;37.41;-7.77;666;LP;0;44
Grey;Scott;1404;67.50;-9.13;676;LP;12;106
Grey;Smoky Bay;25;15.24;-0.23;139;LP;0;3
Grey;Snowtown;97;23.54;-0.84;315;LP;0;18
Grey;Solomontown;589;63.06;-5.81;345;LP;2;55
Grey;Spalding;65;23.47;0.79;212;LP;1;4
Grey;Special Hospital Team 1;3;9.09;;30;LP;0;1
Grey;Special Hospital Team 2;9;25.00;;27;LP;0;1
Grey;Special Hospital Team 3;3;18.75;;13;LP;0;4
Grey;Special Hospital Team 4;5;18.52;;22;LP;0;0
Grey;Special Hospital Team 5;43;72.88;;16;LP;0;4
Grey;Special Hospital Team 6;19;21.84;;68;LP;0;2
Grey;Special Hospital Team 7;66;55.93;;52;LP;0;3
Grey;Special Hospital Team 8;3;25.00;;9;LP;0;1
Grey;Special Hospital Team 9;44;56.41;;34;LP;0;4
Grey;Stirling North;443;49.61;-8.79;450;LP;5;54
Grey;Streaky Bay;171;21.51;-2.40;624;LP;7;23
Grey;Terowie;36;30.77;-14.15;81;LP;3;8
Grey;Tumby Bay;190;17.74;-5.25;881;LP;1;29
Grey;Ungarra;22;15.38;-0.54;121;LP;0;3
Grey;Wangary;40;16.46;-7.13;203;LP;0;8
Grey;Warramboo;5;4.85;1.91;98;LP;2;1
Grey;Whyalla;460;46.42;-8.38;531;LP;7;31
Grey;Whyalla Norrie;1089;64.55;-7.75;598;LP;11;93
Grey;Whyalla Norrie South;1087;70.04;-9.84;465;LP;6;71
Grey;Whyalla South;1075;51.81;-10.42;1000;LP;24;70
Grey;Whyalla Stuart;851;66.80;-7.26;423;LP;9;35
Grey;Whyalla West;1174;58.32;-9.11;839;LP;15;79
Grey;Willsden;723;59.95;-12.12;483;LP;4;61
Grey;Wilmington;96;25.95;-7.22;274;LP;2;6
Grey;Wirrabara;74;18.93;-6.19;317;LP;0;4
Grey;Wirrulla;2;1.71;-5.19;115;LP;0;2
Grey;Woomera;171;50.15;-12.19;170;LP;4;13
Grey;Wudinna;57;9.47;-2.02;545;LP;0;9
Grey;Yacka;17;15.60;-1.42;92;LP;0;2
Grey;ABSENT;1655;40.16;;2466;LP;24;150
Grey;POSTAL;766;25.00;;2298;LP;7;40
Grey;PRE POLL;865;41.97;;1196;LP;9;55
Grey;PROVISIONAL;635;61.77;;393;LP;6;69
Hindmarsh;Adelaide (Hindmarsh);85;49.13;-5.89;88;LP;1;9
Hindmarsh;Ascot Park South;475;49.12;-7.32;492;LP;2;47
Hindmarsh;Brooklyn Park;782;43.59;-4.24;1012;LP;9;92
Hindmarsh;Brooklyn Park South;498;42.71;-8.89;668;LP;4;44
Hindmarsh;Camden Park;546;39.94;-7.35;821;LP;5;57
Hindmarsh;Cowandilla;1154;59.33;-7.90;791;LP;8;138
Hindmarsh;Cowandilla West;277;50.73;-7.06;269;LP;4;32
Hindmarsh;Edwardstown;707;45.91;-8.73;833;LP;3;56
Hindmarsh;Flinders Park;1364;48.27;-6.62;1462;LP;5;171
Hindmarsh;Forbes;1080;44.52;-7.34;1346;LP;15;104
Hindmarsh;Fulham;558;32.24;-5.02;1173;LP;5;73
Hindmarsh;Fulham Gardens;1420;42.95;-5.80;1886;LP;8;159
Hindmarsh;Glandore;446;39.96;-6.18;670;LP;6;45
Hindmarsh;Glandore South;583;44.10;-6.48;739;LP;6;31
Hindmarsh;Glenelg Central;565;37.32;-4.42;949;LP;9;57
Hindmarsh;Glenelg East;603;36.48;-5.62;1050;LP;11;52
Hindmarsh;Glenelg North;784;34.28;-5.03;1503;LP;12;91
Hindmarsh;Glenelg South;499;27.37;-3.69;1324;LP;10;57
Hindmarsh;Glengowrie;537;33.11;-4.26;1085;LP;4;50
Hindmarsh;Grovene;342;27.40;-8.55;906;LP;3;41
Hindmarsh;Henley Beach;976;44.65;-4.52;1210;LP;11;77
Hindmarsh;Henley South;601;40.47;-6.08;884;LP;4;51
Hindmarsh;Kidman Park;460;44.66;-4.77;570;LP;7;61
Hindmarsh;Kidman Park South;928;41.35;-8.65;1316;LP;4;113
Hindmarsh;Kurralta Park;607;47.87;-3.88;661;LP;7;64
Hindmarsh;Lockleys;602;32.66;-3.33;1241;LP;4;65
Hindmarsh;Lockleys North;494;39.14;-6.83;768;LP;7;45
Hindmarsh;Morphettville;552;42.01;-9.89;762;LP;11;59
Hindmarsh;Netley;837;43.71;-6.91;1078;LP;7;105
Hindmarsh;Novar Gardens;540;29.36;-5.94;1299;LP;4;76
Hindmarsh;Park Holme;719;47.18;-8.26;805;LP;8;92
Hindmarsh;Park Holme South;823;46.71;-7.33;939;LP;6;90
Hindmarsh;Plympton;757;42.55;-6.70;1022;LP;3;72
Hindmarsh;Plympton West;543;41.90;-6.17;753;LP;4;59
Hindmarsh;Richmond;791;50.45;-5.00;777;LP;3;77
Hindmarsh;Somerton Park East;505;33.76;-2.30;991;LP;7;54
Hindmarsh;South Plympton;521;37.75;-9.01;859;LP;8;56
Hindmarsh;Special Hospital Team 1;49;35.51;;89;LP;0;11
Hindmarsh;Special Hospital Team 2;23;33.82;;45;LP;0;2
Hindmarsh;Special Hospital Team 3;69;48.94;;72;LP;0;5
Hindmarsh;Torrensville;1533;60.52;-6.21;1000;LP;13;160
Hindmarsh;West Beach;878;33.21;-6.13;1766;LP;10;83
Hindmarsh;West Richmond;507;51.73;-6.08;473;LP;3;63
Hindmarsh;ABSENT;2177;46.17;;2538;LP;30;227
Hindmarsh;POSTAL;1145;37.44;;1913;LP;3;33
Hindmarsh;PRE POLL;929;40.59;;1360;LP;8;48
Hindmarsh;PROVISIONAL;332;51.08;;318;LP;6;33
Kingston;Adelaide (Kingston);49;56.32;0.77;38;LP;1;6
Kingston;Aldinga Beach;1304;46.86;-2.14;1479;LP;9;141
Kingston;Christie Downs;1342;55.20;-6.59;1089;LP;10;164
Kingston;Christies Beach;919;50.77;-3.18;891;LP;17;116
Kingston;Christies North;552;52.67;-1.80;496;LP;4;47
Kingston;Hackham;1204;55.90;-5.28;950;LP;14;156
Kingston;Hackham East;1605;49.94;-5.53;1609;LP;18;157
Kingston;Hackham South;802;58.12;-1.77;578;LP;9;80
Kingston;Hallett Cove;1238;46.04;-1.83;1451;LP;8;92
Kingston;Happy Valley;806;35.38;-2.77;1472;LP;8;73
Kingston;Karrara;1409;44.56;-1.32;1753;LP;12;113
Kingston;Lonsdale;515;57.10;-4.87;387;LP;9;48
Kingston;Maslin Beach;226;48.09;-3.92;244;LP;2;19
Kingston;Mclaren Flat;176;26.79;-1.72;481;LP;2;31
Kingston;Mclaren Vale;596;31.20;-2.20;1314;LP;6;66
Kingston;Moana;1057;49.05;-4.65;1098;LP;13;142
Kingston;Morphett Vale;1708;51.93;-5.09;1581;LP;16;202
Kingston;Morphett Vale East;1263;47.62;-4.86;1389;LP;7;143
Kingston;Morphett Vale North;837;48.52;-2.27;888;LP;1;73
Kingston;Morphett Vale South;515;57.54;-6.59;380;LP;5;62
Kingston;Noarlunga Downs;604;56.24;-4.49;470;LP;9;82
Kingston;O'Halloran Hill;1247;42.30;-2.48;1701;LP;13;127
Kingston;O'Sullivan Beach;726;57.30;-4.77;541;LP;10;76
Kingston;Old Noarlunga;312;44.01;-4.57;397;LP;5;26
Kingston;Onkaparinga Hills;568;50.76;-3.06;551;LP;10;33
Kingston;Pimpala;935;45.68;-5.81;1112;LP;7;79
Kingston;Port Noarlunga;667;45.72;-4.19;792;LP;12;79
Kingston;Reynella;1074;48.20;-6.53;1154;LP;13;94
Kingston;Reynella East;1570;47.76;-1.35;1717;LP;26;129
Kingston;Reynella South;1534;49.95;-3.73;1537;LP;9;173
Kingston;Seaford;1234;52.69;-3.65;1108;LP;18;111
Kingston;Seaford Rise;634;52.53;-1.52;573;LP;5;51
Kingston;Sellicks Beach;327;47.12;-3.31;367;LP;4;40
Kingston;Sheidow Park;1152;48.63;-2.45;1217;LP;6;108
Kingston;Special Hospital Team 1;44;38.26;;71;LP;0;10
Kingston;Special Hospital Team 2;45;31.25;;99;LP;0;8
Kingston;Trott Park;457;46.54;-0.54;525;LP;2;38
Kingston;Willunga;571;36.39;0.82;998;LP;9;49
Kingston;Woodcroft;1428;46.39;-5.95;1650;LP;11;148
Kingston;ABSENT;1922;48.73;;2022;LP;22;174
Kingston;POSTAL;1051;46.79;;1195;LP;8;24
Kingston;PRE POLL;1022;46.62;;1170;LP;6;59
Kingston;PROVISIONAL;634;54.89;;521;LP;8;77
Makin;Adelaide (Makin);54;53.47;7.63;47;LP;2;3
Makin;Banksia Park;994;41.09;-4.87;1425;LP;10;109
Makin;Enfield North (Makin);326;56.21;-5.95;254;LP;3;39
Makin;Fairview Park;641;39.33;-3.60;989;LP;6;65
Makin;Golden Grove;161;34.92;-7.10;300;LP;2;19
Makin;Golden Grove Central;1384;47.46;-6.22;1532;LP;10;134
Makin;Greenwith;1110;46.74;-3.96;1265;LP;9;95
Makin;Holden Hill North;715;49.28;-2.95;736;LP;7;92
Makin;Hope Valley;571;44.71;-9.48;706;LP;2;54
Makin;Ingle Farm;2173;60.77;-5.51;1403;LP;18;239
Makin;Ingle Farm North;690;63.36;-4.34;399;LP;6;75
Makin;Modbury Central;1053;47.73;-6.10;1153;LP;12;107
Makin;Modbury Heights;1647;46.84;-4.25;1869;LP;10;165
Makin;Modbury North;1181;46.61;-5.09;1353;LP;7;122
Makin;Modbury West;1566;49.37;-4.16;1606;LP;11;175
Makin;Para Hills;1981;52.32;-5.61;1805;LP;21;264
Makin;Para Hills East;740;49.87;-2.44;744;LP;10;108
Makin;Para Hills West;991;55.67;-4.87;789;LP;7;143
Makin;Para Vista;1482;53.41;-4.16;1293;LP;13;153
Makin;Pooraka;2032;58.17;-6.10;1461;LP;18;272
Makin;Redwood Park;1032;46.11;-2.25;1206;LP;13;123
Makin;Ridgehaven;1590;46.60;-4.31;1822;LP;12;189
Makin;Salisbury East;1379;54.55;-5.51;1149;LP;9;133
Makin;Salisbury East Central;1519;49.61;-7.07;1543;LP;9;221
Makin;Salisbury Heights;1002;43.08;-4.96;1324;LP;6;113
Makin;Special Hospital Team 1;50;53.19;;44;LP;0;8
Makin;Special Hospital Team 2;12;50.00;;12;LP;0;4
Makin;St Agnes;1292;43.69;-2.03;1665;LP;18;138
Makin;St Agnes West;599;45.17;-5.21;727;LP;7;41
Makin;Surrey Downs;1135;45.60;-3.67;1354;LP;8;97
Makin;Tea Tree Gully;549;38.53;-5.66;876;LP;2;58
Makin;Valley View;701;51.77;-3.82;653;LP;1;96
Makin;Wynn Vale;1976;45.35;-6.61;2381;LP;14;234
Makin;ABSENT;2256;49.64;;2289;LP;30;208
Makin;POSTAL;1071;46.67;;1224;LP;4;37
Makin;PRE POLL;1010;47.89;;1099;LP;4;43
Makin;PROVISIONAL;441;56.25;;343;LP;3;47
Mayo;Aberfoyle Park;1477;40.90;-4.79;2134;LP;23;93
Mayo;Aberfoyle Park North;633;36.01;-3.27;1125;LP;12;39
Mayo;Aberfoyle Park South;212;39.48;-5.60;325;LP;4;14
Mayo;Adelaide (Mayo);52;45.22;1.71;63;LP;1;3
Mayo;Aldgate;764;39.79;-3.59;1156;LP;30;41
Mayo;Athelstone;1389;38.19;-5.27;2248;LP;23;154
Mayo;Athelstone West;1236;41.09;-4.87;1772;LP;8;189
Mayo;Balhannah;340;24.67;-3.81;1038;LP;7;30
Mayo;Basket Range;56;37.58;6.37;93;LP;3;2
Mayo;Bridgewater;577;36.85;-5.42;989;LP;24;45
Mayo;Brukunga;47;34.56;-8.21;89;LP;1;9
Mayo;Callington;71;33.33;-3.38;142;LP;2;4
Mayo;Charleston;52;21.31;6.73;192;LP;1;5
Mayo;Cherry Gardens;132;25.53;-2.98;385;LP;12;13
Mayo;Clarendon;137;34.60;-1.81;259;LP;6;11
Mayo;Coromandel Valley (Mayo);492;31.76;-1.42;1057;LP;7;30
Mayo;Crafers;381;31.80;-0.69;817;LP;28;31
Mayo;Cudlee Creek;41;21.13;-10.99;153;LP;2;8
Mayo;Dernancourt;644;34.64;-7.07;1215;LP;9;42
Mayo;Echunga;159;22.30;-4.39;554;LP;12;18
Mayo;Flagstaff Hill;1445;31.97;-3.00;3075;LP;3;104
Mayo;Flagstaff Hill East;253;31.43;-6.42;552;LP;8;8
Mayo;Hahndorf;385;25.46;-3.03;1127;LP;15;30
Mayo;Harrogate;36;33.03;-1.55;73;LP;1;2
Mayo;Highbury East;598;39.37;-5.89;921;LP;11;42
Mayo;Highbury South;1411;36.16;-3.78;2491;LP;29;142
Mayo;Holden Hill (Mayo);563;44.23;-5.96;710;LP;5;57
Mayo;Houghton;156;24.37;-3.38;484;LP;3;10
Mayo;Kangarilla;132;25.29;-6.59;390;LP;7;11
Mayo;Langhorne Creek;38;14.39;-1.05;226;LP;4;5
Mayo;Lenswood;90;20.18;1.25;356;LP;2;15
Mayo;Littlehampton;310;26.66;-9.03;853;LP;12;41
Mayo;Lobethal;278;23.44;-7.87;908;LP;9;55
Mayo;Longwood;117;35.89;-5.69;209;LP;3;9
Mayo;Macclesfield;232;34.32;-6.29;444;LP;6;20
Mayo;Magill (Mayo);462;34.61;-5.81;873;LP;11;44
Mayo;Meadows;258;29.22;-2.79;625;LP;5;23
Mayo;Montacute;52;32.30;-4.71;109;LP;2;3
Mayo;Mount Barker;1401;33.95;-6.84;2726;LP;33;150
Mayo;Mylor;251;38.32;-2.74;404;LP;10;19
Mayo;Nairne;562;34.31;-7.30;1076;LP;13;65
Mayo;Newton;730;49.93;-3.09;732;LP;9;95
Mayo;Norton Summit;174;31.87;-8.03;372;LP;13;15
Mayo;Paracombe;68;23.05;-0.08;227;LP;0;2
Mayo;Paradise;1029;47.27;-4.78;1148;LP;9;139
Mayo;Paradise West;443;42.88;-6.43;590;LP;3;66
Mayo;Piccadilly;147;32.96;1.85;299;LP;8;14
Mayo;Prospect Hill;14;13.21;-10.75;92;LP;2;0
Mayo;Rostrevor;1076;38.26;-4.60;1736;LP;20;130
Mayo;Rostrevor South;420;39.55;-0.53;642;LP;6;41
Mayo;Special Hospital Team 1;33;25.58;;96;LP;1;1
Mayo;Special Hospital Team 2;34;24.29;;106;LP;0;4
Mayo;Stirling East;380;31.72;-4.12;818;LP;17;28
Mayo;Stirling West;677;34.72;-1.65;1273;LP;26;36
Mayo;Strathalbyn;639;26.89;-5.08;1737;LP;28;62
Mayo;Summertown;286;33.37;-2.99;571;LP;14;16
Mayo;Upper Sturt;173;31.00;-6.60;385;LP;9;11
Mayo;Uraidla;145;30.02;-2.33;338;LP;4;13
Mayo;Woodchester;50;22.73;-9.63;170;LP;4;4
Mayo;Woodside;305;25.74;-5.14;880;LP;4;44
Mayo;ABSENT;2087;38.53;;3330;LP;46;192
Mayo;POSTAL;466;29.91;;1092;LP;6;28
Mayo;PRE POLL;877;34.03;;1700;LP;13;41
Mayo;PROVISIONAL;266;38.66;;422;LP;5;27
Port Adelaide;Adelaide (Port Adelaide);62;59.05;-4.59;43;LP;0;7
Port Adelaide;Albert Park;542;54.91;-1.49;445;LP;4;65
Port Adelaide;Allenby Gardens;598;61.02;-3.41;382;LP;11;50
Port Adelaide;Angle Park;1392;69.74;-8.58;604;LP;7;193
Port Adelaide;Beverley;415;63.85;-5.16;235;LP;5;52
Port Adelaide;Birkenhead;1300;69.11;-3.28;581;LP;11;96
Port Adelaide;Cheltenham;759;56.47;-4.74;585;LP;8;86
Port Adelaide;Croydon Park West (Port Adelaide;225;59.37;-7.94;154;LP;0;31
Port Adelaide;Ethelton;698;62.27;-7.41;423;LP;11;82
Port Adelaide;Ferryden Park;829;74.02;-5.58;291;LP;3;121
Port Adelaide;Findon;867;55.40;-7.25;698;LP;16;137
Port Adelaide;Findon North;615;54.38;-9.92;516;LP;2;81
Port Adelaide;Grange;1429;44.46;-4.82;1785;LP;8;133
Port Adelaide;Kilkenny;579;56.43;-7.85;447;LP;4;94
Port Adelaide;Largs Bay;1865;57.53;-1.23;1377;LP;22;161
Port Adelaide;Largs Bay Central;389;48.87;-12.13;407;LP;3;32
Port Adelaide;North Haven;1233;53.40;-3.81;1076;LP;10;85
Port Adelaide;Ottoway;899;60.25;-6.82;593;LP;6;170
Port Adelaide;Pennington;1046;67.40;-6.02;506;LP;5;136
Port Adelaide;Port Adelaide;419;66.19;-3.78;214;LP;2;41
Port Adelaide;Queenstown;1000;58.65;-4.38;705;LP;4;107
Port Adelaide;Rosewater;1223;63.47;-5.58;704;LP;7;133
Port Adelaide;Royal Park;1082;51.92;-5.89;1002;LP;9;149
Port Adelaide;Royal Park South;1001;54.02;-6.60;852;LP;7;120
Port Adelaide;Seaton;1073;53.28;-3.01;941;LP;5;112
Port Adelaide;Seaton Park;1445;58.10;-4.45;1042;LP;7;195
Port Adelaide;Seaton West;409;44.07;-6.24;519;LP;3;23
Port Adelaide;Semaphore;1208;59.89;-5.19;809;LP;16;89
Port Adelaide;Semaphore Park;675;55.10;-4.80;550;LP;6;55
Port Adelaide;Semaphore Park South;756;59.15;-7.69;522;LP;6;53
Port Adelaide;Semaphore South;545;53.27;-6.94;478;LP;5;43
Port Adelaide;Special Hospital Team 1;38;65.52;;20;LP;1;3
Port Adelaide;Special Hospital Team 2;25;54.35;;21;LP;0;3
Port Adelaide;Special Hospital Team 3;36;65.45;;19;LP;0;2
Port Adelaide;Special Hospital Team 4;11;64.71;;6;LP;0;0
Port Adelaide;Special Hospital Team 5;33;53.23;;29;LP;0;4
Port Adelaide;Taperoo;1668;62.24;-6.98;1012;LP;7;163
Port Adelaide;Taperoo East;911;72.02;-6.34;354;LP;5;86
Port Adelaide;West Croydon (Port Adelaide);590;62.43;-4.13;355;LP;4;60
Port Adelaide;West Lakes Shore;1622;35.59;-1.98;2936;LP;20;161
Port Adelaide;Woodville;954;52.74;-3.82;855;LP;10;116
Port Adelaide;Woodville Gardens;1759;73.41;-5.39;637;LP;6;232
Port Adelaide;Woodville North;711;55.90;-3.71;561;LP;3;80
Port Adelaide;Woodville South;910;52.09;-6.21;837;LP;11;94
Port Adelaide;Woodville West;932;53.44;-9.36;812;LP;8;121
Port Adelaide;ABSENT;2168;59.25;;1491;LP;19;156
Port Adelaide;POSTAL;1501;58.79;;1052;LP;7;27
Port Adelaide;PRE POLL;1135;54.51;;947;LP;8;56
Port Adelaide;PROVISIONAL;571;65.11;;306;LP;1;76
Sturt;Adelaide (Sturt);67;51.54;-6.46;63;LP;3;6
Sturt;Beaumont;361;16.85;-1.27;1782;LP;9;45
Sturt;Beulah Park;698;46.10;-5.25;816;LP;7;58
Sturt;Burnside;701;21.22;-1.44;2603;LP;19;70
Sturt;Campbelltown;1391;49.13;-4.36;1440;LP;12;195
Sturt;FELIXSTOW;244;43.73;-6.79;314;LP;0;23
Sturt;Gilles Plains;154;47.09;-13.49;173;LP;1;13
Sturt;Gilles Plains East;770;54.30;-5.41;648;LP;4;78
Sturt;Glen Osmond;192;22.48;-2.71;662;LP;5;13
Sturt;Glenunga;279;24.45;-2.25;862;LP;8;15
Sturt;Glenunga North;392;29.99;-7.62;915;LP;11;43
Sturt;Glynde;671;44.44;-13.46;839;LP;4;98
Sturt;Greenacres;753;52.47;-5.14;682;LP;4;74
Sturt;Hampstead Gardens;405;46.29;0.12;470;LP;10;47
Sturt;Hectorville North;1152;51.34;-8.20;1092;LP;8;181
Sturt;Hillcrest;780;54.20;-10.11;659;LP;10;69
Sturt;Holden Hill (Sturt);826;57.92;-2.65;600;LP;11;95
Sturt;Kensington Gardens;374;24.90;-4.05;1128;LP;6;52
Sturt;Kensington Park;326;28.13;-3.48;833;LP;9;28
Sturt;Kent Town;277;40.92;-8.41;400;LP;7;24
Sturt;Klemzig;1281;51.80;-5.73;1192;LP;12;135
Sturt;Linden Park;354;24.40;0.08;1097;LP;6;29
Sturt;Magill (Sturt);868;35.59;-3.25;1571;LP;7;100
Sturt;Magill North;964;48.83;-7.02;1010;LP;10;119
Sturt;Marden;242;48.40;-9.75;258;LP;3;30
Sturt;Marden West (Sturt);888;48.79;-5.13;932;LP;10;116
Sturt;Marryatville;305;33.19;0.38;614;LP;9;17
Sturt;Maylands;800;53.55;-4.11;694;LP;8;94
Sturt;Northfield;496;58.35;-9.56;354;LP;3;40
Sturt;Northfield South (Sturt);241;53.67;-8.53;208;LP;4;26
Sturt;Norwood;953;48.18;-11.88;1025;LP;19;70
Sturt;Norwood West;767;50.49;-2.61;752;LP;13;49
Sturt;Parkside East (Sturt);109;50.93;1.11;105;LP;0;6
Sturt;Rose Park;202;35.69;-1.38;364;LP;4;10
Sturt;Special Hospital Team 1;58;26.13;;164;LP;1;3
Sturt;Special Hospital Team 2;31;47.69;;34;LP;0;0
Sturt;Special Hospital Team 3;63;26.36;;176;LP;0;10
Sturt;St Morris;564;45.56;-3.82;674;LP;10;70
Sturt;Stonyfell;391;18.22;-0.80;1755;LP;0;65
Sturt;Toorak Gardens;597;28.11;-1.38;1527;LP;19;35
Sturt;Tranmere;470;35.47;-2.62;855;LP;10;37
Sturt;Trinity Gardens;914;52.23;-4.63;836;LP;8;107
Sturt;Tusmore;487;25.42;1.05;1429;LP;12;47
Sturt;Vale Park;692;36.52;-3.77;1203;LP;8;59
Sturt;Windsor Gardens East;497;55.35;-6.53;401;LP;6;47
Sturt;Windsor Gardens West;580;50.35;-7.68;572;LP;8;42
Sturt;ABSENT;1761;44.07;;2235;LP;33;162
Sturt;POSTAL;853;31.22;;1879;LP;11;27
Sturt;PRE POLL;964;38.54;;1537;LP;9;47
Sturt;PROVISIONAL;355;47.97;;385;LP;4;42
Wakefield;Alford;24;16.44;-1.57;122;LP;0;3
Wakefield;Angaston;450;30.26;-3.88;1037;LP;12;56
Wakefield;Ardrossan;302;29.41;-2.64;725;LP;2;71
Wakefield;Arthurton;18;8.45;-0.80;195;LP;0;6
Wakefield;Auburn;83;23.51;-5.61;270;LP;4;20
Wakefield;Balaklava;254;18.66;-2.33;1107;LP;3;40
Wakefield;Barmera;596;28.13;-3.35;1523;LP;7;84
Wakefield;Berri;810;31.29;-3.39;1779;LP;5;131
Wakefield;Birdwood;200;29.07;-3.09;488;LP;2;23
Wakefield;Blanchetown;76;27.44;1.05;201;LP;0;11
Wakefield;Brentwood;25;21.74;-3.45;90;LP;1;5
Wakefield;Bute;71;20.46;0.10;276;LP;1;11
Wakefield;Cadell;64;23.79;0.52;205;LP;1;9
Wakefield;Cobdogla;99;23.13;-1.37;329;LP;0;19
Wakefield;Coobowie;97;36.88;-2.59;166;LP;1;13
Wakefield;Corny Point;45;30.61;5.61;102;LP;0;2
Wakefield;Curramulka;19;9.09;-5.64;190;LP;2;6
Wakefield;Dublin;150;31.19;-2.30;331;LP;3;15
Wakefield;Eden Valley;41;19.90;-0.19;165;LP;2;8
Wakefield;Edithburgh;154;37.38;-2.20;258;LP;2;13
Wakefield;Eudunda;158;20.60;-1.96;609;LP;4;29
Wakefield;Evanston;488;47.06;-2.94;549;LP;7;31
Wakefield;Evanston Gardens;473;43.55;-5.72;613;LP;8;65
Wakefield;Forreston;45;23.44;-5.77;147;LP;3;6
Wakefield;Freeling;233;28.80;-6.12;576;LP;3;16
Wakefield;Gawler;418;33.90;-2.63;815;LP;7;52
Wakefield;Gawler East;615;35.37;-2.97;1124;LP;6;57
Wakefield;Gawler River;78;32.64;3.16;161;LP;1;10
Wakefield;Gawler South;733;38.34;-6.81;1179;LP;12;75
Wakefield;Gawler West;700;44.76;-2.69;864;LP;9;71
Wakefield;Glossop;148;28.52;-7.73;371;LP;14;25
Wakefield;Greenock;175;24.96;-5.86;526;LP;5;22
Wakefield;Gumeracha;151;26.63;-2.61;416;LP;3;15
Wakefield;Hamley Bridge;143;27.55;-6.35;376;LP;5;14
Wakefield;Kadina;546;28.07;-4.76;1399;LP;6;81
Wakefield;Kapunda;519;31.90;-3.68;1108;LP;12;68
Wakefield;Kersbrook;183;28.96;1.83;449;LP;6;14
Wakefield;Loxton;648;22.77;-2.68;2198;LP;14;118
Wakefield;Loxton North;99;20.89;-6.61;375;LP;2;24
Wakefield;Lyndoch;342;33.37;-2.16;683;LP;13;41
Wakefield;Lyrup;52;25.49;2.57;152;LP;0;7
Wakefield;Maitland;149;16.50;-1.81;754;LP;2;28
Wakefield;Mallala;197;29.19;2.04;478;LP;10;24
Wakefield;Manoora;38;19.29;-4.82;159;LP;2;2
Wakefield;Marion Bay;35;33.33;-5.50;70;LP;0;5
Wakefield;Marrabel;15;10.42;-1.61;129;LP;0;2
Wakefield;Minlaton;140;18.52;-0.63;616;LP;4;23
Wakefield;Moculta;21;15.22;-4.33;117;LP;0;0
Wakefield;Monash;120;24.24;-10.64;375;LP;1;16
Wakefield;Moonta;564;32.17;-6.40;1189;LP;5;95
Wakefield;Moonta Mines;121;41.87;1.50;168;LP;1;13
Wakefield;Moorook;64;17.78;-3.96;296;LP;3;9
Wakefield;Morgan;154;33.12;-3.87;311;LP;0;25
Wakefield;Mount Pleasant;201;29.91;-2.67;471;LP;5;19
Wakefield;Mount Torrens;77;24.92;0.55;232;LP;2;13
Wakefield;Nuriootpa;751;26.83;-3.57;2048;LP;13;124
Wakefield;One Tree Hill (Wakefield);110;33.64;-0.66;217;LP;1;10
Wakefield;Owen;67;19.42;-5.72;278;LP;0;13
Wakefield;Palmer;33;20.75;-8.23;126;LP;1;4
Wakefield;Paringa;153;23.11;2.96;509;LP;1;21
Wakefield;Paskeville;33;16.92;-1.88;162;LP;1;5
Wakefield;Pine Point;30;20.13;-5.82;119;LP;0;3
Wakefield;Point Pass;25;20.66;-1.65;96;LP;1;10
Wakefield;Port Clinton;101;31.76;-9.15;217;LP;0;9
Wakefield;Port Victoria;65;21.10;-1.48;243;LP;0;10
Wakefield;Port Vincent;125;27.72;-3.73;326;LP;2;18
Wakefield;Port Wakefield;132;28.51;-0.90;331;LP;2;25
Wakefield;Ramco;104;20.88;-5.41;394;LP;2;15
Wakefield;Remote Mobile Team 1;46;88.46;;6;LP;0;2
Wakefield;Remote Mobile Team 2;31;83.78;;6;LP;1;3
